"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"224",1.33494861901833,0.183479573682972,4.45307814368507,0.144592259791406,-4.03701293681134,2.14313020827778,-0.0428181713133865,0.241188795074594,NA,-0.801269668397374,12.3104959798139,NA,NA,11,-41.5683829175124,109.536765835025,9.30188031697213,0.000843437653614181
"944",35.6368159378851,-5.67600009751703,39.9360162938982,-0.244803854465411,-16.7780996307155,-6.68928397955846,3.35767286294982,NA,1.02129000239658,NA,-5.73448233165654,2.22638815296774,4.61659223025945,12,-40.4720307238585,110.232197040937,9.99731152288481,0.000595719776227954
"332",0.510494568731391,-0.0789972007098043,3.51075752949005,-0.298840292420375,-4.92496080326775,NA,-0.506463190282541,NA,NA,-1.5874738973393,NA,-5.52795555758541,NA,9,-44.7545975154498,110.412420837351,10.1775353192986,0.000544385961956209
"1024",0.40228854660445,-6.06927265404685,3.41958497676501,2.84741038771857,-17.8978616871355,-7.84755427107758,3.38383415807925,10.7242269032403,2.4826451280851,-1.64681912390109,-6.42357699065505,1.88892252449514,6.0046385660972,14,-37.5592553722648,110.486931797161,10.2520462791086,0.000524477749312898
"268",0.445849147472867,-0.0361470259529093,3.44622835176789,0.125344913951821,-3.67273835343709,NA,-0.319245426789172,NA,NA,NA,NA,-4.74825698656875,NA,8,-46.2243173220085,110.734348929731,10.4994634116788,0.000463448115461273
"416",1.04011130742288,-0.110353629212588,3.92047006323685,0.346647894058477,-4.54978429831685,1.65024105045649,-0.0837241430205712,0.86960148338456,NA,NA,13.2106423156417,-3.91597302106532,NA,11,-42.2201106595099,110.84022131902,10.6053358009673,0.000439552974465244
"928",1.08716273795878,-5.64320557802833,3.66146470804591,0.419665181209314,-18.5289502984319,-6.97718253959318,4.21319723500866,3.019448689558,NA,NA,-4.98252713432022,0.596631952887163,6.06469376214355,12,-40.7816169268308,110.851369446882,10.6164839288294,0.000437109693911578
"92",0.505079724826503,-0.169677785044308,3.50327744393377,-0.576352338872476,-4.08599716639242,NA,-0.247080042213863,-2.41594709969058,NA,-1.29620298482307,NA,NA,NA,9,-44.9822787775478,110.867783361547,10.6328978434946,0.000433537033691759
"352",0.864114559234391,-2.08168173088646,3.91153944550309,0.138780914907013,-10.9292745475179,-2.10045330693883,-0.302919632622091,0.326130299098425,NA,-0.802933436974043,NA,-4.03190883726101,NA,11,-42.2367305179339,110.873461035868,10.6385755178152,0.000432308037934916
"28",0.565965540410003,-0.168837650833883,3.43131614451517,-0.575391437601293,-3.83434723861132,NA,0.125117033796802,-3.61057441292388,NA,NA,NA,NA,NA,8,-46.3527300734727,110.99117443266,10.7562889146072,0.000407598119001631
"960",28.7122029869253,-4.89907139028276,31.5471678194275,2.65805061536885,-13.832535150757,-5.28581108486916,1.48573834454484,10.4986466078391,3.08972820996442,NA,-1.15549625092011,-2.32105915636291,2.40447738079922,13,-39.6917898792177,111.659441827401,11.4245563093482,0.000291823156142897
"480",1.1139877061796,0.749167501094302,4.21440877077083,0.46479310052307,-2.86724505018874,3.00186061198716,-0.448679213111922,2.34314582691393,NA,-0.930210275268157,14.8315489910706,-4.31998749610919,NA,12,-41.3082371318719,111.904609856964,11.6697243389115,0.00025815597960949
"348",0.510431216599517,-0.0791671399320691,3.51077071859395,-0.297933728986422,-4.92588677780074,NA,-0.506758080279897,0.00462049628061459,NA,-1.58742012066803,NA,-5.53189153949499,NA,10,-44.7545972076086,113.115751792266,12.8808662742139,0.000140891910855413
"284",0.492583354902799,-0.051706007735943,3.43277002331204,-0.261393981335129,-3.80941237037473,NA,-0.255265184182556,-1.90615877821113,NA,NA,NA,-3.7750070123542,NA,9,-46.1655234081327,113.234272622717,12.9993871046644,0.000132785174298928
