"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"944",1.26333122487324,1.23214180978568,2.98578332597053,-0.174761044893903,-1.02600942182232,0.236495298150008,0.502385453532511,NA,0.157490942818975,NA,-0.888860072262278,0.433219195392877,0.543739726826941,12,-141.748961973652,312.786059540524,13.1819542470936,0.000217325327245426
"832",1.2527385377012,1.37274787761987,3.00286934320157,-0.136804233706131,-0.710293984592272,0.500827478967661,0.417553041430209,0.108800348587283,0.167925951971237,NA,NA,0.352403642301011,0.40316541828778,12,-141.842446204553,312.973028002327,13.3689227088966,0.000197929558818098
"640",1.28724598288665,1.57136678789493,3.02297512293137,-0.126505154573919,0.0552885868350311,0.613838144167183,0.408804820351573,0.469332916286523,0.194330599811276,-0.198406552028663,NA,NA,0.352772780910381,12,-141.896872558752,313.081880710724,13.4777754172939,0.000187444883897651
"384",1.31036940420611,1.41704151597994,3.02046491661902,-0.075007662860362,-0.492058539741424,0.460205047462183,0.310500797604455,0.579078359603866,0.335013211035047,-0.198625018240103,NA,0.292529979318944,NA,12,-141.936565227529,313.161266048279,13.5571607548488,0.000180150422214541
"752",1.2946774243411,1.51792175721956,3.00428297160407,-0.234994778834484,-0.0925912840602248,0.515839989109381,0.483449013048385,NA,0.128330071966829,-0.164953567932326,-0.300121301270722,NA,0.416247370997187,12,-141.979043912057,313.246223417335,13.6421181239048,0.000172658127260244
"496",1.30690568394243,1.42633566737173,3.00665505552147,-0.195932408914043,-0.577578627118622,0.498323719587065,0.36561175024995,NA,0.244339343592377,-0.151052015918399,0.226524338372197,0.28613986795014,NA,12,-142.07077524992,313.42968609306,13.8255807996299,0.000157524682218198
"736",1.27747275362414,1.54361231523953,3.01206533823423,-0.207553622070981,-0.088387567028305,0.534234030354719,0.52477427386081,0.0274511280794587,NA,-0.202207699643331,-0.23742409439561,NA,0.556607163291494,12,-142.145291167391,313.578717928002,13.9746126345719,0.00014621326001985
"256",1.3064852441469,1.58320224373176,3.03345112388934,-0.0783484178259452,0.16120425129882,0.66860997900255,0.264272040382376,0.588739003203604,0.311041118044253,-0.19031897799112,0.403542296830626,NA,NA,12,-142.156535124724,313.601205842667,13.9971005492372,0.000144578452439616
"704",1.26885454743168,1.48301674317496,3.01277588262629,-0.142425537980699,0.00538416190892536,0.55250073385844,0.354443334762475,0.162000179132289,0.194680632403442,NA,-0.144374651461917,NA,0.355115781492062,12,-142.201759287292,313.691654167804,14.0875488743741,0.000138185656935719
"448",1.2842557641957,1.38170637959298,3.01164040359475,-0.0793695620484774,-0.453939550875704,0.509594638617432,0.24874073198854,0.285410675292862,0.311197318571927,NA,0.210525736194495,0.273740765819311,NA,12,-142.223192647259,313.734520887739,14.1304155943084,0.000135255388929672
"480",1.29007465379937,1.51626217566743,3.02592836658433,-0.199400439908958,-0.450361883419289,0.640936578335895,0.367332043758825,-0.330496573641597,NA,-0.157210799318461,0.969871075415839,0.237062360865452,NA,12,-142.777701757768,314.843539108757,15.2394338153269,7.76844921042465e-05
"1008",1.28061594014492,1.26704667560134,2.98165437318066,-0.235431290258156,-1.16754125819458,0.192307044104605,0.623765619831889,NA,0.108714729825746,-0.194426615820245,-1.05868209447889,0.46989898131497,0.612018391989514,13,-141.424411136595,315.124684342155,15.5205790487248,6.74969920009499e-05
"896",1.26791244464753,1.4437212649617,3.01114442614534,-0.1307929144798,-0.722734003252723,0.517100994831899,0.487444612678796,0.397735178298151,0.162903993268896,-0.208137160678227,NA,0.370040070533528,0.431685478714879,13,-141.497080831479,315.270023731924,15.6659184384935,6.27659882917948e-05
"992",1.26370421891341,1.28302412475526,2.98720388390234,-0.215287660305071,-1.19176819655775,0.200606343812559,0.657351040096154,0.00439444396663796,NA,-0.226091358394803,-1.01118276430339,0.481611185213606,0.724825809180023,13,-141.55402448474,315.383911038445,15.7798057450149,5.92917210993868e-05
"960",1.26320013825725,1.23434035761391,2.9887079986728,-0.154717247045179,-0.99962492978495,0.242066050686929,0.488785652363915,0.0858496120216317,0.171461570688042,NA,-0.879212503116385,0.431028912635371,0.536152573157272,13,-141.74548269472,315.766827458406,16.1627221649761,4.89603837307382e-05
