"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"448",39.5116842965981,2.10806621059782,19.1161299747812,0.345707723034428,-1.18692880950621,0.477734620379549,-0.544973065530735,0.326398144119662,0.517426947422232,NA,2.52924636035656,0.853413628434431,NA,12,-191.373311122834,412.034757838888,11.7636721957618,0.000493089035107943
"496",28.5663480204676,2.09013213668217,16.2055733242319,0.281971989009116,-1.23955456378157,0.445821028557573,-0.552067726079467,NA,0.489688254538676,0.0372321039145947,2.45417693490436,0.845262639457267,NA,12,-191.399848511128,412.087832615477,11.8167469723504,0.000480175838985425
"288",28.35172813358,1.68032600695883,20.0001105063862,0.048176946515307,-2.23193392624169,-0.566971140718584,-0.506792824417203,-1.32387466213198,NA,NA,NA,1.04470312876171,NA,10,-194.246147090331,412.098851557711,11.8277659145853,0.000477537598397883
"944",28.7726390819071,2.1071104437208,15.3765777305183,0.273445097901626,-1.2196524435997,0.444808929979037,-0.543131848916047,NA,0.476598597411087,NA,2.51281935277406,0.835850558703878,-0.0356053298459913,12,-191.410360221139,412.108856035499,11.8377703923729,0.000475154805867267
"16",29.7381221858179,2.13222703087835,22.2248099043242,0.273726908154077,0.18359900128097,-0.271625462647214,-0.731972746004627,NA,NA,NA,NA,NA,NA,8,-197.025672594951,412.337059475616,12.0659738324897,0.000423917532701435
"526",31.1573832512189,2.27439199658151,21.3427372737251,0.248434137754074,NA,0.116363808752236,-0.346577225153811,NA,NA,NA,NA,NA,0.611717964019883,8,-197.112575880025,412.510866045765,12.2397804026389,0.00038863307746629
"32",33.777853594691,2.14941878044998,19.7643810769159,-0.166691882491798,-0.224785564236204,-0.294749665769317,-0.480634103627297,-1.69428414822144,NA,NA,NA,NA,NA,9,-195.851036570224,412.605298946899,12.3342133037725,0.000370709672493965
"880",36.7903152796261,1.68659146060893,23.2605854200601,0.283617834801661,-2.22238664833022,-0.333638322497844,-0.410891602115103,NA,0.549568088599465,0.0626828855379916,NA,1.15983370829514,0.24771415634721,12,-191.688181093796,412.664497780812,12.3934121376857,0.00035989768595338
"832",39.3745327190413,1.68791069794126,18.9538747169274,0.332177216157784,-2.22365265676427,-0.358751281518653,-0.391219153094924,0.28119344753537,0.564932715033341,NA,NA,1.18217416922646,0.202412172291603,12,-191.692341507833,412.672818608886,12.4017329657601,0.000358403472996361
"384",29.7531461619336,1.63413220476627,20.4250236767636,0.343653383810709,-2.18777973043866,-0.443313560106794,-0.50223418138721,0.321355059069995,0.611974048718778,0.0452442812882405,NA,1.18258013207281,NA,12,-191.727064589253,412.742264771726,12.4711791286002,0.000346172182968442
"284",21.9656511296426,1.93210548176664,17.1169178606791,-0.0493817713406989,-1.26563095199504,NA,-0.410637356968912,-1.38777043770868,NA,NA,NA,0.552489242246331,NA,9,-195.987909938883,412.879045684217,12.6079600410909,0.000323288732847683
"348",6.9545208173087,1.97618750471709,7.21095221686893,0.107600450810677,-1.55683184399936,NA,-0.416575471821881,-0.508206168397596,NA,-0.0786403469723662,NA,0.780824102098811,NA,10,-194.661979293404,412.930515963856,12.6594303207303,0.000315074996258543
"336",33.8383737924703,1.68481655278773,26.0493594859473,0.345598954769325,-2.2807879768267,-0.608995106683596,-0.528050658399113,NA,NA,-0.203413886374736,NA,1.19024337319925,NA,10,-194.677618242452,412.961793861953,12.690708218827,0.000310185884377947
"416",26.7039332762148,2.32837948935008,18.7825959108825,0.146831256980844,-0.856255347237627,0.80535122197552,-0.592598809563867,-0.95478378302979,NA,NA,3.73708834530144,0.654109830100394,NA,11,-193.322986565557,413.045973131114,12.7748874879881,0.000297401212262499
"704",34.657881194184,2.73573824639766,20.1230185266428,0.330552697977297,0.912518431953106,1.40670746778594,-0.710941022816668,0.46855975804005,0.501929010358663,NA,4.94733738064912,NA,-0.260269917911963,12,-192.014308118396,413.316751830011,13.0456661868853,0.00025974302081696
"8",29.6341634531874,2.19473762656048,22.5126039104327,0.0770624348187593,-0.0125299000483611,-0.133427356873819,NA,NA,NA,NA,NA,NA,NA,7,-198.797915897857,413.345831795714,13.0747461525882,0.000255993685438575
"256",33.7492881043492,2.73743903784754,21.4178168475092,0.346729863965331,0.87309072933714,1.44808837779503,-0.631456941927733,0.501376987179302,0.504499271681512,0.0455729984839005,4.67608004714239,NA,NA,12,-192.066475656254,413.421086905729,13.1500012626024,0.000246540239338517
"911",38.8297154152877,2.57808081301753,15.718377978179,NA,0.0651637847272366,1.2920533913388,-0.577134997487168,NA,NA,NA,4.98828588538601,0.363387410682754,-0.132042062235049,10,-194.947947108041,413.502451593132,13.2313659500057,0.000236711684437363
"576",34.5509980902584,2.20312059665283,19.3179485152861,0.160159801403179,0.11830704249178,-0.101585364363536,-0.473675735030878,0.0137191526894523,0.552323321493598,NA,NA,NA,0.139311641929815,11,-193.66439160965,413.7287832193,13.457697576174,0.000211384144049489
"128",34.9349384849829,2.16859425143512,19.8296427848283,0.159134307073479,0.133171380771213,-0.165403714451929,-0.547164903733316,-0.00228812921815023,0.578431133405973,0.0267555850694308,NA,NA,NA,11,-193.681095436364,413.762190872728,13.4911052296018,0.00020788254639441
"224",33.8916213170121,2.82935496502039,20.4341863429105,0.0993985682995737,0.644363799229294,1.47601052375083,-0.542667373870527,-0.797959672896494,NA,-0.106026113588346,5.16340934758959,NA,NA,11,-193.703685877093,413.807371754185,13.5362861110589,0.000203239035010421
"912",25.7422731780487,2.42038079174771,19.4407835750829,0.371707641627139,-0.487229252971461,1.04995020857338,-0.735109923575257,NA,NA,NA,4.45419381448516,0.626659814149463,-0.0162898584051168,11,-193.794779390214,413.989558780429,13.7184731373026,0.000185543486948595
