"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"368",255.78302346876,1.01562919321592,383.465732748144,0.0944114210836814,0.593857839507075,-0.0851159706034602,-0.140851001740217,NA,0.369322411298965,-0.459311232225855,NA,-0.236443402046817,NA,11,-84.4569738100708,195.313947620142,9.32824287588227,0.00119114097573784
"624",286.512336159961,0.974242818827422,429.268232505179,0.0696141369447651,0.0946778764225305,-0.0904200187691317,-0.0259331269154734,NA,0.338083295512386,-0.443445025642625,NA,NA,0.218572198017845,11,-84.4636313842826,195.327262768565,9.34155802430595,0.00118323720545711
"224",174.369201194741,0.516505614381006,262.018295329948,-0.0905771281615854,-0.490061929932571,-1.03442401201523,0.0200674260077608,-1.38448532765368,NA,-0.52433940760969,-2.29678717912082,NA,NA,11,-84.5426428372646,195.485285674529,9.49958093026993,0.00109334589578864
"128",230.309539809373,0.942768627807193,345.239849739555,0.0832298041932106,0.128430846766116,-0.159459991306258,-0.13245604961915,0.0642144300771726,0.382702904215629,-0.44808719779912,NA,NA,NA,11,-84.5443288983082,195.488657796616,9.50295305235719,0.00109150400107635
"192",171.545500771944,0.414836543635393,257.997797592147,0.0300126755498606,-0.299068772844953,-0.913381026957062,-0.245941887247859,-0.721973463913023,0.497481665841284,NA,-2.54942667465761,NA,NA,11,-84.5667747225247,195.533549445049,9.54784470079005,0.00106727720646661
"672",167.43708655144,0.280593703063989,252.347273330145,-0.1037904172724,-0.835504965508904,-1.16572844320123,0.238093817400802,-1.98242173009467,NA,NA,-4.03093593754106,NA,0.932420604129909,11,-84.5702096855553,195.540419371111,9.55471462685125,0.00106361743790231
"432",201.556234340973,0.34438373618654,302.843399180448,0.168181763630276,-0.474080837246085,-0.986230689264239,-0.337183635745636,NA,0.609659069668897,NA,-2.75918155135364,0.156319599891698,NA,11,-84.5936117036694,195.587223407339,9.60151866307947,0.00103901563207069
"784",211.160133783739,0.93571587560667,317.604321904278,0.319939553783563,0.68333215297547,-0.0573753934456012,-0.269791020291138,NA,NA,NA,NA,-0.242045313126471,0.398947085721215,10,-86.0924240144155,195.79140540588,9.80570066162079,0.000938176443149096
"400",197.963493386658,0.613464789787634,297.977773006237,0.358393928353601,0.252701197479926,-0.667769132283595,-0.480001868770349,NA,NA,NA,-1.199735309628,-0.0843193908913718,NA,10,-86.1942180930647,195.994993563179,10.0092888189193,0.000847375527591811
"911",91.9388958044527,0.21414059723001,139.127332214598,NA,-1.02168477675495,-1.22465707546555,0.0557549482409161,NA,NA,NA,-4.00782456865405,0.311941762740615,1.03949099060457,10,-86.2620503502578,196.130658077565,10.1449533333054,0.000791802269701834
"464",211.325987270725,0.637088846119966,317.498505148487,0.231360985718479,-0.00755146932247755,-0.915790071889368,-0.208520266968717,NA,NA,-0.604444396279037,-1.92915925433114,-0.0534404788244654,NA,11,-84.8657497359283,196.131499471857,10.1457947275974,0.000791469230805932
"608",259.58857902977,0.948515665787065,389.176487294206,-0.0529583596333022,-0.112360810907172,-0.18611645754906,0.0789192811943758,-0.921043172484312,NA,-0.478630723155461,NA,NA,0.279954002607746,11,-84.8859947299627,196.171989459925,10.1862847156661,0.000775607047620769
"352",259.334952460508,0.98724586789068,388.934227981769,-0.0665581674871995,0.445326624938041,-0.210441995160831,-0.0289161250039433,-1.1219871983666,NA,-0.508241534371992,NA,-0.288560638303866,NA,11,-84.8868204353411,196.173640870682,10.187936126423,0.00077496688903754
"848",362.66995055093,1.07234777289866,543.625485326875,0.181384614057361,0.632454286929844,-0.077325473323888,-0.0494560943863724,NA,NA,-0.55235817259843,NA,-0.262868405795377,0.358398111608294,11,-84.9313226490981,196.262645298196,10.276940553937,0.000741235279328274
"976",277.842226620086,0.00812543467940483,417.019342041109,0.224888694787578,-1.93482429154878,-1.81568441066165,0.366774225451064,NA,NA,-0.702902035665146,-5.93388667548581,0.590578233575447,1.30192450377552,12,-83.5276754078946,196.34348640901,10.3577816647502,0.000711871583900227
"944",230.86443920589,-0.23735941724574,346.954635056834,0.141039784703811,-2.32851348321375,-1.83384257672267,0.270742621390685,NA,0.586453564647827,NA,-6.37541982003053,0.783227809521264,1.29875784758344,12,-83.5903625591552,196.468860711531,10.4831559672715,0.000668616320864172
