"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"464",0.925813759660914,3.46578290290834,2.43266904752557,0.0915453146779104,-0.8431916633123,0.0839783916283759,0.0385998619976549,NA,NA,-0.141639629949722,-0.363825465916893,0.35102435370065,NA,11,-280.630327864718,587.660655729436,9.600176810981,0.0018564627855071
"848",0.924027824578462,3.53576113231076,2.43329903324731,0.0800106640854263,-0.776972670384078,0.235408941315218,0.0599834833238259,NA,NA,-0.134283391877778,NA,0.338985678241004,0.0578066021575113,11,-280.671738017746,587.743476035493,9.68299711703787,0.00178115636367861
"368",0.921319116887199,3.52720893284306,2.43408506026145,0.0899856546573608,-0.738163185101842,0.206914906501516,0.0341467727173707,NA,-0.0140948807685282,-0.140012019185574,NA,0.322822904736139,NA,11,-280.706574639416,587.813149278832,9.75267036037758,0.00172017524837272
"622",0.976747239200817,3.62748481409751,2.45916340691208,0.0977764218977365,NA,0.302948087272635,-0.0306857045249479,NA,-0.0314085253849377,-0.112266392353863,NA,NA,0.00671717028322557,10,-282.143130530738,587.892818438525,9.83233952006958,0.00165299962896596
"911",0.966083071633774,3.41290748113343,2.44131856759332,NA,-0.851371540077993,0.0793262909993095,0.107780154858719,NA,NA,NA,-0.502651504884505,0.343713049516626,0.180874461372199,10,-282.23960891838,588.085775213809,10.0252962953543,0.00150097246303292
"64",0.961189858125345,3.58541973954187,2.4302801377425,0.00166008288686059,-0.16195484982309,0.285589472036374,0.0102993949774141,-0.442071006950246,-0.0480755241315212,NA,NA,NA,NA,10,-282.247215250171,588.100987877391,10.0405089589365,0.00148959887893305
"184",0.959263842910765,3.59146806664505,2.43227447334897,0.00889235606360803,-0.150294476040932,0.29627426159759,NA,-0.420702431208742,-0.0469297841092064,NA,0.0347876658375269,NA,NA,10,-282.249496186753,588.105549750555,10.0450708321002,0.00148620507036023
"544",0.970756745893096,3.59196527082035,2.43648359190387,0.0214548347968437,-0.135321993059914,0.296787259534778,-0.0106453143569105,-0.327254841629562,NA,NA,NA,NA,-0.0206021922827598,10,-282.332695047293,588.271947471635,10.2114685531802,0.00136755856103428
"160",0.972426317082918,3.58840437518161,2.43683953824658,0.0197734341738892,-0.143416941029816,0.288660007804864,-0.00209132003940599,-0.324794148101927,NA,NA,-0.0515883926886199,NA,NA,10,-282.336186340569,588.278930058186,10.2184511397313,0.00136279233800877
"416",0.929872274559588,3.3900106420148,2.41356443675193,-0.00425248289705134,-0.991264988968445,0.0279065625345531,0.0450394763892745,-0.500547154722889,NA,NA,-0.518675242047804,0.369540028765123,NA,11,-281.102129360061,588.604258720123,10.5437798016676,0.0011582050703435
"348",0.952262913361796,3.43985308594575,2.4558665690846,0.0100110050825438,-1.35362319929918,NA,0.0516986719695532,-0.194751667085114,NA,-0.117130945746288,NA,0.599068088244252,NA,10,-282.546448396602,588.699454170254,10.6389752517989,0.00110436855535166
"176",0.963423388953899,3.61287866346097,2.44974403730782,0.10131046794627,-0.0417150341841796,0.344524334993957,-0.0428297604981482,NA,0.00598654892342294,NA,0.145878059728071,NA,NA,10,-282.626555094625,588.859667566298,10.7991886478433,0.00101935189724657
"656",0.961207068796554,3.61459123847994,2.44942836627904,0.103016293623871,-0.0377948665413731,0.348848756627281,-0.0444068893851815,NA,NA,NA,0.171831544075158,NA,-0.00270813268312406,10,-282.628391544367,588.863340465782,10.8028615473273,0.00101748162657252
"560",0.966206976667867,3.59336093313503,2.44984231296311,0.101344073348636,-0.0611456743439596,0.300478764940607,-0.0399688744632646,NA,0.00954521918757472,NA,NA,NA,0.00767848738996147,10,-282.638008584189,588.882574545427,10.8220956269726,0.00100774336692188
"800",0.926960309206541,3.48551566490989,2.41870977170292,0.00830610429232304,-0.830753097959668,0.219928046561069,0.0400855180394704,-0.412221865569578,NA,NA,NA,0.332095623826964,0.0205100037903884,11,-281.259075232944,588.918150465887,10.8576715474326,0.00098997615767147
"912",0.928103370121458,3.410328223092,2.43371348401652,0.10738023016045,-0.851105637822603,0.0697458899649128,0.0393426440248968,NA,NA,NA,-0.51766749947959,0.351769239457274,0.124652767097607,11,-281.644433307709,589.688866615418,11.6283876969627,0.00067338873962491
"432",0.935060439498016,3.43000180034968,2.43536452576255,0.111537407801837,-0.772734248457834,0.100827312247195,-0.0149021034550072,NA,0.0413413123011461,NA,-0.343583567237673,0.329280094310099,NA,11,-281.693940840339,589.787881680678,11.7274027622228,0.000640862709532147
"128",0.966075196519275,3.62269125072272,2.44039484913071,0.0361747589631892,-0.127627632810893,0.290839578390519,0.0303658280093229,-0.206333525392423,-0.0510001011879996,-0.112603292470151,NA,NA,NA,11,-281.695664440273,589.791328880546,11.7308499620907,0.000639759069998071
"816",0.928732466845486,3.4946727609413,2.43612312444338,0.104974363437011,-0.682812482227329,0.231201081195659,0.000803363377012265,NA,0.0189218092077261,NA,NA,0.304851354771799,0.0431515215537553,11,-281.735521871623,589.871043743247,11.8105648247916,0.000614761397510817
"624",0.963858175023654,3.63851412928098,2.44772195171142,0.0798640356303481,-0.086634269496358,0.311377452686247,0.0285934265877639,NA,-0.0392835012975018,-0.128954143277331,NA,NA,0.0448235575642052,11,-281.755909766185,589.911819532369,11.8513406139145,0.000602354610841042
