"","p(Int)","lam(Int)","p(camdays)","lam(ndvi)","lam(npp)","lam(rad)","lam(water)","lam(ndvi:npp)","lam(ndvi:rad)","lam(ndvi:water)","lam(npp:rad)","lam(npp:water)","lam(rad:water)","df","logLik","AICc","delta","weight"
"24",5.50395764723753,1.92051847138969,6.72365986605967,0.239396992834837,0.115549463678338,0.0029491262823493,NA,0.600631272466648,NA,NA,NA,NA,NA,8,-189.75236071574,397.790435717194,7.61439009929609,0.00280422274991333
"110",5.27579948683529,1.90806777410189,6.7601614493797,0.251142300818612,NA,-0.0753039456360594,-0.320179715825259,NA,-0.142384472150255,0.0263140986797904,NA,NA,NA,9,-188.461858270442,397.826942347336,7.65089672943867,0.00275350071943497
"40",5.43403796484911,1.90323451401548,6.65877843725077,0.134911678176582,-0.00115372527677002,-0.0463765872644353,NA,NA,-0.131201414242784,NA,NA,NA,NA,8,-189.784548063355,397.854810412424,7.67876479452633,0.00271539941964487
"911",5.48946534806946,1.44778236006819,6.96510589167712,NA,-1.98117024662974,-0.71011727699901,-0.0463238036273782,NA,NA,NA,-1.8215634989708,0.882365440657225,0.497673482466845,10,-187.18333134654,397.973220070129,7.79717445223156,0.00255930114145695
"144",5.3238259260699,1.88934434813582,6.69147162359804,0.252406862968337,0.049568551038765,-0.127825423394512,-0.358266957032713,NA,NA,NA,-0.44834523002451,NA,NA,9,-188.537706934828,397.978639676107,7.80259405820976,0.0025523753276074
"528",5.3147549745317,1.9404431164417,6.70332182649816,0.261862427340298,0.114454939213757,-0.0174061208263186,-0.392606184983484,NA,NA,NA,NA,NA,-0.0908156868234885,9,-188.557009497218,398.017244800887,7.84119918298899,0.00250358039227459
"912",5.21403813938428,1.40833058961663,6.77881031235964,0.316687534865525,-2.12463315708721,-0.646060571163294,-0.224405300153803,NA,NA,NA,-1.70424233035389,0.987028581149222,0.401077372218077,11,-185.817152476042,398.034304952083,7.85825933418539,0.00248231548682777
"480",5.07909342086665,1.69259128437894,6.92491745800664,0.717532464421237,-0.978257295695954,-0.11141953990272,-0.583073343490487,1.52471867429586,NA,-0.0663942213517731,0.355238694477746,0.738856291143928,NA,12,-184.385210027486,398.058555648192,7.88251003029393,0.00245239829231236
"192",5.13828994389916,2.09671937232702,6.96382003964739,0.732084384373915,0.739225643633083,0.428731969938652,-0.6981733424157,1.8074785233507,-0.0173692304868662,NA,1.41600940213299,NA,NA,11,-185.850097708893,398.100195417785,7.92414979988786,0.00240186749040298
"672",5.14047959915536,2.09939757570987,6.96467251107133,0.739573022897138,0.749729782277264,0.43274404162413,-0.710682012256135,1.8360938955463,NA,NA,1.43529709148195,NA,-0.0235429862656986,11,-185.852582492271,398.105164984543,7.92911936664495,0.00239590677859103
"448",5.08935734827554,1.68032059846721,6.94087277839137,0.717818552062818,-0.924033885958666,-0.102355880332599,-0.628798243062284,1.49468173317851,0.0174948418246124,NA,0.365695938015609,0.718678103412869,NA,12,-184.458363161186,398.204861915592,8.02881629769394,0.00227940240803559
"1",18.2599441718683,1.73459967387699,8.83864666832084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-194.836506014025,398.270026953424,8.09398133552611,0.00220633063165367
"432",5.14414408535976,1.58232302521575,6.8246685251046,0.364016829141489,-1.53187421872712,-0.351142999232442,-0.41564877498318,NA,-0.122435803012908,NA,-0.209681490319187,0.811872472877541,NA,11,-185.952183507286,398.304367014573,8.12832139667535,0.00216877123795526
"590",5.33126937321469,1.94668299522682,6.74602697989357,0.232145652169922,NA,0.0249982211102271,-0.327616308926869,NA,NA,0.0838120025591877,NA,NA,0.0704946116102742,9,-188.740590616468,398.384407039387,8.2083614214892,0.00208369080127924
"136",5.49291064939964,1.89798955633555,6.62303313587133,0.115848048572389,-0.0434310568601297,-0.0835361103372779,NA,NA,NA,NA,-0.304733369324008,NA,NA,8,-190.049753329518,398.38522094475,8.2091753268528,0.00208284301023673
